station,date,rainfall_mm,relative_humidity_percent,wind_ms,wet_bulb_c,evaporation_mm,cloud_cover_oktas,pressure_hpa,year,month_num
KUCHING,2017-06-05,2.4,79.0,1.9,25.3,4.0,7.0,1009.3875,2017,6
KUCHING,2017-06-06,0.0,85.4,1.1,25.5,1.6,7.0,1009.8625,2017,6
KUCHING,2017-06-07,9.4,85.6,1.4,26.0,2.9,7.0,1010.1375,2017,6
KUCHING,2017-06-08,0.0,79.2,1.4,25.9,4.5,7.0,1009.5458333333332,2017,6
KUCHING,2017-06-09,28.8,78.8,1.8,25.5,5.5,7.0,1008.85,2017,6
KUCHING,2017-06-10,2.2,85.7,1.7,24.9,2.6,7.0,1009.8291666666668,2017,6
KUCHING,2017-06-11,15.6,85.0,1.9,24.9,4.2,7.0,1010.7208333333332,2017,6
KUCHING,2017-06-12,0.0,79.5,1.7,24.7,3.9,7.0,1010.7583333333332,2017,6
KUCHING,2017-06-13,85.6,81.6,2.1,24.8,3.3,7.0,1011.0625,2017,6
KUCHING,2017-06-14,4.4,83.8,1.9,24.0,4.1,7.0,1011.1166666666668,2017,6
KUCHING,2017-06-15,0.0,81.5,1.6,24.4,2.7,7.0,1010.9958333333332,2017,6
KUCHING,2017-06-16,2.0,78.6,1.3,25.2,4.2,7.0,1010.0208333333334,2017,6
KUCHING,2017-06-17,10.2,82.4,2.0,25.3,6.2,7.0,1008.6666666666666,2017,6
KUCHING,2017-06-18,4.8,89.1,1.2,24.5,1.8,7.0,1009.0416666666666,2017,6
KUCHING,2017-06-19,17.6,88.4,2.0,24.2,2.5,7.0,1009.9083333333332,2017,6
KUCHING,2017-06-20,2.2,85.2,1.0,24.3,2.3,7.0,1010.0166666666668,2017,6
KUCHING,2017-06-21,0.0,82.5,0.9,24.9,3.8,7.0,1010.0083333333332,2017,6
KUCHING,2017-06-22,14.2,82.7,1.5,24.7,4.7,7.0,1010.2916666666666,2017,6
KUCHING,2017-06-23,2.8,84.7,1.6,24.2,2.8,7.0,1009.4125,2017,6
KUCHING,2017-06-24,2.2,84.1,1.6,24.0,1.4,7.0,1009.6875,2017,6
KUCHING,2017-06-25,0.0,79.4,1.4,24.7,3.7,7.0,1009.4583333333334,2017,6
KUCHING,2017-06-26,5.6,77.5,1.6,24.7,4.7,7.0,1010.3958333333334,2017,6
KUCHING,2017-06-27,16.0,81.5,1.7,24.3,2.3,7.0,1010.2833333333332,2017,6
KUCHING,2017-06-28,0.2,83.2,1.8,24.8,3.4,7.0,1010.6958333333332,2017,6
KUCHING,2017-06-29,14.6,84.4,1.5,24.5,1.5,7.0,1010.1041666666666,2017,6
KUCHING,2017-06-30,4.6,84.4,1.5,24.1,3.1,7.0,1009.8125,2017,6
KUCHING,2017-07-01,0.0,87.7,2.0,24.0,2.4,7.0,1010.1083333333332,2017,7
KUCHING,2017-07-02,0.0,78.2,1.3,24.3,3.6,7.0,1009.6791666666668,2017,7
KUCHING,2017-07-03,0.0,77.5,1.6,24.6,3.8,7.0,1009.9041666666668,2017,7
KUCHING,2017-07-04,0.2,77.2,1.7,24.5,5.8,6.8,1009.9041666666668,2017,7
KUCHING,2017-07-05,70.6,85.4,1.5,24.6,3.3,7.0,1010.7333333333332,2017,7
KUCHING,2017-07-06,1.0,85.6,1.9,23.7,2.7,7.0,1011.6041666666666,2017,7
KUCHING,2017-07-07,0.0,76.9,1.5,24.1,2.8,7.0,1010.4583333333334,2017,7
KUCHING,2017-07-08,2.8,82.0,1.5,24.4,2.9,7.0,1010.8291666666668,2017,7
KUCHING,2017-07-09,6.4,88.3,1.6,24.2,2.3,7.0,1011.6333333333332,2017,7
KUCHING,2017-07-10,4.4,86.8,1.3,23.9,2.3,7.0,1010.8083333333332,2017,7
KUCHING,2017-07-11,31.0,84.2,2.0,24.5,4.5,7.0,1010.6,2017,7
KUCHING,2017-07-12,0.2,83.5,2.3,24.0,2.3,7.0,1011.2916666666666,2017,7
KUCHING,2017-07-13,12.6,85.8,1.4,24.2,2.9,7.0,1010.2416666666668,2017,7
KUCHING,2017-07-14,16.6,85.0,1.9,24.4,3.7,7.0,1009.775,2017,7
KUCHING,2017-07-15,6.0,84.5,1.7,24.0,2.8,7.0,1010.1291666666668,2017,7
KUCHING,2017-07-16,19.8,83.5,1.7,23.7,3.9,7.0,1009.75,2017,7
KUCHING,2017-07-17,0.4,77.3,1.4,23.9,3.1,7.0,1009.1708333333332,2017,7
KUCHING,2017-07-18,0.4,77.4,1.7,24.6,3.8,7.0,1010.9875,2017,7
KUCHING,2017-07-19,0.2,78.3,1.4,24.6,2.9,7.0,1010.425,2017,7
KUCHING,2017-07-20,31.6,82.9,1.5,23.9,3.7,6.6,1009.8375,2017,7
KUCHING,2017-07-21,2.2,80.0,1.4,24.3,3.7,6.9,1010.5791666666668,2017,7
KUCHING,2017-07-22,20.0,80.5,1.4,24.8,0.6,7.0,1010.1583333333332,2017,7
KUCHING,2017-07-23,3.8,83.1,1.3,25.1,2.8,7.0,1010.0666666666668,2017,7
KUCHING,2017-07-24,1.4,77.5,1.4,25.0,5.0,6.8,1008.7583333333332,2017,7
KUCHING,2017-07-25,0.0,80.7,2.1,25.1,4.3,7.0,1007.8041666666668,2017,7
KUCHING,2017-07-26,0.0,72.5,1.9,24.3,5.4,6.5,1007.775,2017,7
KUCHING,2017-07-27,1.2,73.3,1.9,24.8,4.6,6.5,1008.7,2017,7
KUCHING,2017-07-28,0.0,74.0,1.7,25.3,4.9,7.0,1009.8833333333332,2017,7
KUCHING,2017-07-29,0.0,72.5,1.6,25.5,4.9,7.0,1009.95,2017,7
KUCHING,2017-07-30,1.8,76.0,1.9,25.9,4.9,7.0,1008.8791666666668,2017,7
KUCHING,2017-07-31,18.2,78.5,2.1,25.9,3.5,7.0,1008.9666666666668,2017,7
KUCHING,2017-08-01,9.6,80.8,2.1,25.2,5.2,7.0,1009.975,2017,8
KUCHING,2017-08-02,0.2,79.0,2.5,24.3,4.0,7.0,1010.4208333333332,2017,8
KUCHING,2017-08-03,19.4,81.1,2.3,24.1,5.6,7.0,1009.0375,2017,8
KUCHING,2017-08-04,0.0,74.3,2.0,24.8,5.1,7.0,1008.025,2017,8
KUCHING,2017-08-05,44.0,75.4,1.9,25.6,7.1,7.0,1008.1625,2017,8
KUCHING,2017-08-06,14.6,79.5,1.5,25.2,3.9,7.0,1009.2541666666668,2017,8
KUCHING,2017-08-07,10.0,92.7,1.4,24.5,2.2,7.2,1010.5625,2017,8
KUCHING,2017-08-08,0.6,87.5,1.5,24.4,1.5,7.0,1011.3333333333334,2017,8
KUCHING,2017-08-09,2.2,80.8,1.7,24.6,4.9,7.0,1010.9833333333332,2017,8
KUCHING,2017-08-10,17.6,86.7,1.9,24.5,4.6,7.0,1010.525,2017,8
KUCHING,2017-08-11,41.8,87.0,1.5,24.1,2.6,7.0,1010.4916666666668,2017,8
KUCHING,2017-08-12,27.2,88.2,1.6,23.9,4.8,7.0,1010.7291666666666,2017,8
KUCHING,2017-08-13,0.2,85.9,1.6,24.0,1.4,7.0,1011.3291666666668,2017,8
KUCHING,2017-08-14,10.6,81.6,1.6,24.4,2.7,7.2,1010.9041666666668,2017,8
KUCHING,2017-08-15,3.2,83.3,1.3,24.4,2.6,7.3,1010.4833333333332,2017,8
KUCHING,2017-08-16,47.2,86.0,1.9,23.8,2.8,7.1,1009.325,2017,8
KUCHING,2017-08-17,0.0,83.8,1.6,23.9,3.0,7.0,1009.2083333333334,2017,8
KUCHING,2017-08-18,3.2,78.4,1.4,25.0,3.6,7.0,1009.4,2017,8
KUCHING,2017-08-19,20.2,82.0,1.3,24.6,3.9,7.0,1009.9583333333334,2017,8
KUCHING,2017-08-20,24.0,79.0,1.6,24.0,5.8,6.8,1008.9041666666668,2017,8
KUCHING,2017-08-21,3.2,76.6,1.7,24.5,4.5,7.0,1007.9333333333332,2017,8
KUCHING,2017-08-22,24.0,82.7,2.4,24.1,3.2,7.1,1008.9541666666668,2017,8
KUCHING,2017-08-23,3.2,75.7,2.2,24.1,5.5,7.0,1008.9,2017,8
KUCHING,2017-08-24,0.4,86.0,1.6,25.3,2.3,7.0,1009.0625,2017,8
KUCHING,2017-08-25,30.8,83.0,1.4,24.7,3.2,7.0,1008.5708333333332,2017,8
KUCHING,2017-08-26,0.0,79.7,1.8,23.8,2.5,7.0,1008.25,2017,8
KUCHING,2017-08-27,0.8,75.1,2.1,24.6,3.3,7.0,1007.7,2017,8
KUCHING,2017-08-28,6.6,77.7,2.2,25.1,2.8,7.0,1008.225,2017,8
KUCHING,2017-08-29,11.0,89.3,1.4,24.3,1.2,7.1,1009.4708333333332,2017,8
KUCHING,2017-08-30,2.0,90.0,2.1,23.2,1.3,7.1,1011.2666666666668,2017,8
KUCHING,2017-08-31,0.0,76.8,1.5,24.1,4.4,7.0,1010.3083333333332,2017,8
KUCHING,2017-09-01,0.0,80.8,1.8,24.8,2.1,7.0,1010.4125,2017,9
KUCHING,2017-09-02,0.4,79.8,1.4,25.1,3.1,7.0,1009.7666666666668,2017,9
KUCHING,2017-09-03,1.6,84.9,1.5,24.8,2.3,7.0,1009.85,2017,9
KUCHING,2017-09-04,8.2,84.9,1.5,24.5,5.8,7.0,1009.9666666666668,2017,9
KUCHING,2017-09-05,13.2,84.3,1.4,24.5,2.2,7.0,1009.9583333333334,2017,9
KUCHING,2017-09-06,2.6,83.1,1.3,24.9,2.0,7.0,1009.8541666666666,2017,9
KUCHING,2017-09-07,0.0,83.0,1.2,24.6,2.3,7.0,1009.6625,2017,9
KUCHING,2017-09-08,44.6,89.7,1.9,24.4,4.0,7.2,1009.7,2017,9
KUCHING,2017-09-09,1.0,83.7,1.7,24.4,1.6,7.1,1009.075,2017,9
KUCHING,2017-09-10,17.4,87.5,1.8,24.3,1.8,7.0,1009.5125,2017,9
KUCHING,2017-09-11,5.8,90.2,1.3,24.2,1.2,7.2,1010.4416666666668,2017,9
KUCHING,2017-09-12,31.8,87.1,1.7,24.3,1.2,7.2,1010.6125,2017,9
KUCHING,2017-09-13,9.6,81.8,2.2,24.2,2.8,7.1,1010.0375,2017,9
KUCHING,2017-09-14,0.0,76.8,2.0,25.0,4.9,7.0,1008.6583333333332,2017,9
KUCHING,2017-09-15,6.6,82.0,2.2,24.8,3.9,7.0,1007.9333333333332,2017,9
KUCHING,2017-09-16,30.2,85.5,1.6,24.8,0.7,7.0,1010.05,2017,9
KUCHING,2017-09-17,1.2,88.9,1.0,24.7,1.4,7.0,1012.1583333333332,2017,9
KUCHING,2017-09-18,2.6,82.0,2.2,24.5,3.9,7.0,1012.6291666666668,2017,9
KUCHING,2017-09-19,2.2,85.3,1.7,24.4,2.5,7.0,1010.9416666666668,2017,9
KUCHING,2017-09-20,3.4,85.2,1.7,24.6,2.6,6.8,1009.45,2017,9
KUCHING,2017-09-21,0.0,75.9,1.9,24.3,4.4,7.0,1009.1958333333332,2017,9
KUCHING,2017-09-22,0.0,75.1,1.6,24.9,4.4,7.0,1009.5166666666668,2017,9
KUCHING,2017-09-23,16.6,85.3,1.9,24.6,1.5,7.0,1010.2416666666668,2017,9
KUCHING,2017-09-24,16.4,83.3,1.7,24.2,3.6,7.0,1009.9416666666668,2017,9
KUCHING,2017-09-25,2.6,82.3,1.6,25.5,3.2,7.0,1009.3458333333332,2017,9
KUCHING,2017-09-26,0.0,76.3,1.6,25.3,5.0,7.0,1009.3708333333332,2017,9
KUCHING,2017-09-27,1.0,82.7,1.5,25.0,1.9,7.0,1010.4083333333332,2017,9
KUCHING,2017-09-28,0.6,84.8,1.5,24.6,2.5,7.0,1010.4083333333332,2017,9
KUCHING,2017-09-29,0.0,79.8,1.6,25.0,4.7,7.0,1010.3041666666668,2017,9
KUCHING,2017-09-30,2.6,80.6,2.1,25.0,3.8,7.0,1010.625,2017,9
KUCHING,2017-10-01,11.2,90.4,1.3,24.2,1.2,7.0,1011.275,2017,10
KUCHING,2017-10-02,15.6,83.8,1.8,24.3,2.4,7.0,1009.55,2017,10
KUCHING,2017-10-03,3.2,81.7,1.8,24.6,2.7,7.0,1009.4166666666666,2017,10
KUCHING,2017-10-04,4.1,80.8,1.6,24.1,3.6,7.0,1010.5958333333332,2017,10
KUCHING,2017-10-05,9.8,82.2,1.8,24.7,1.2,7.0,1009.7333333333332,2017,10
KUCHING,2017-10-06,0.0,80.5,2.0,24.5,4.5,7.0,1009.1041666666666,2017,10
KUCHING,2017-10-07,0.0,84.6,1.8,24.2,2.9,7.0,1008.4875,2017,10
KUCHING,2017-10-08,45.0,88.2,1.5,23.7,3.3,7.2,1008.2125,2017,10
KUCHING,2017-10-09,4.1,85.2,1.4,24.1,5.4,6.9,1007.1416666666668,2017,10
KUCHING,2017-10-10,7.0,86.5,1.8,24.3,3.7,7.0,1007.1916666666668,2017,10
KUCHING,2017-10-11,4.1,84.0,1.7,24.4,3.4,7.0,1007.6291666666668,2017,10
KUCHING,2017-10-12,9.0,86.8,1.8,23.6,1.4,7.1,1008.5666666666668,2017,10
KUCHING,2017-10-13,0.0,79.0,2.9,24.7,5.0,7.0,1007.825,2017,10
KUCHING,2017-10-14,4.1,78.7,1.9,25.1,3.5,7.0,1007.9083333333332,2017,10
KUCHING,2017-10-15,5.0,84.6,1.3,24.4,2.0,7.0,1008.5666666666668,2017,10
KUCHING,2017-10-16,0.2,80.1,1.7,24.7,3.5,7.0,1009.4666666666668,2017,10
KUCHING,2017-10-17,0.0,82.0,1.4,24.3,2.9,7.0,1009.4541666666668,2017,10
KUCHING,2017-10-18,0.0,74.3,1.8,24.9,6.4,7.0,1009.3208333333332,2017,10
KUCHING,2017-10-19,0.0,68.8,2.5,24.8,5.4,7.0,1010.1083333333332,2017,10
KUCHING,2017-10-20,7.0,81.5,2.1,24.5,2.5,7.0,1012.1166666666668,2017,10
KUCHING,2017-10-21,4.1,81.5,1.7,24.5,5.0,7.0,1011.7041666666668,2017,10
KUCHING,2017-10-22,6.4,82.3,2.0,24.2,2.7,6.8,1010.8208333333332,2017,10
KUCHING,2017-10-23,4.0,81.5,1.5,24.3,3.2,7.0,1010.9625,2017,10
KUCHING,2017-10-24,2.6,83.3,1.7,24.8,3.8,7.0,1012.0625,2017,10
KUCHING,2017-10-25,21.0,84.0,1.5,24.9,3.4,6.9,1012.05,2017,10
KUCHING,2017-10-26,4.0,87.5,1.4,24.7,2.5,7.0,1011.1083333333332,2017,10
KUCHING,2017-10-27,31.4,88.5,1.2,24.0,2.7,7.1,1010.2416666666668,2017,10
KUCHING,2017-10-28,5.6,87.3,1.3,24.2,1.8,7.0,1009.975,2017,10
KUCHING,2017-10-29,1.8,81.9,1.7,24.6,2.9,7.0,1010.1041666666666,2017,10
KUCHING,2017-10-30,4.1,88.2,1.4,24.8,1.1,7.0,1009.325,2017,10
KUCHING,2017-10-31,17.4,87.8,1.3,24.5,2.2,7.0,1008.6333333333332,2017,10
KUCHING,2017-11-01,1.2,89.3,1.2,24.4,1.7,7.0,1009.1375,2017,11
KUCHING,2017-11-02,39.8,88.8,1.5,24.2,2.0,6.8,1007.5666666666668,2017,11
KUCHING,2017-11-03,0.0,84.8,2.0,24.5,2.9,7.0,1007.0541666666668,2017,11
KUCHING,2017-11-04,19.0,87.8,1.4,24.5,2.2,7.0,1007.4166666666666,2017,11
KUCHING,2017-11-05,5.2,89.0,1.4,25.1,2.1,7.0,1008.2,2017,11
KUCHING,2017-11-06,0.0,81.0,1.8,25.2,4.0,6.9,1007.8458333333332,2017,11
KUCHING,2017-11-07,1.0,77.0,1.9,25.3,6.1,7.0,1007.925,2017,11
KUCHING,2017-11-08,1.4,84.3,1.8,25.0,3.3,7.0,1007.8416666666668,2017,11
KUCHING,2017-11-09,8.8,88.1,1.6,24.6,3.4,7.0,1008.3791666666668,2017,11
KUCHING,2017-11-10,4.4,85.4,1.4,24.7,4.4,7.0,1008.6083333333332,2017,11
KUCHING,2017-11-11,1.0,81.8,1.8,24.7,4.4,7.0,1008.6791666666668,2017,11
KUCHING,2017-11-12,11.8,89.3,1.7,24.8,3.0,7.4,1008.8916666666668,2017,11
KUCHING,2017-11-13,5.2,81.5,1.5,24.9,3.8,7.3,1008.5041666666668,2017,11
KUCHING,2017-11-14,41.8,86.2,1.2,24.2,2.9,7.0,1009.2958333333332,2017,11
KUCHING,2017-11-15,13.4,87.1,1.6,24.5,5.8,7.0,1009.6458333333334,2017,11
KUCHING,2017-11-16,5.2,81.8,1.8,24.3,4.2,7.1,1009.5,2017,11
KUCHING,2017-11-17,0.0,81.1,1.6,25.0,3.2,7.0,1008.3291666666668,2017,11
KUCHING,2017-11-18,7.0,84.2,1.5,24.8,2.7,7.0,1008.0916666666668,2017,11
KUCHING,2017-11-19,2.0,86.0,1.2,24.4,1.2,7.0,1008.675,2017,11
KUCHING,2017-11-20,7.6,91.5,1.6,23.7,1.1,7.0,1009.8583333333332,2017,11
KUCHING,2017-11-21,0.0,80.8,1.4,24.3,3.8,6.9,1008.8958333333334,2017,11
KUCHING,2017-11-22,1.2,80.9,1.3,25.5,3.1,7.0,1007.05,2017,11
KUCHING,2017-11-23,6.4,88.9,1.6,25.3,2.6,7.0,1006.9666666666668,2017,11
KUCHING,2017-11-24,5.2,83.8,1.6,25.1,3.1,7.0,1007.6083333333332,2017,11
KUCHING,2017-11-25,0.2,86.0,1.2,25.2,1.1,7.0,1008.425,2017,11
KUCHING,2017-11-26,14.0,83.9,1.4,25.5,4.3,7.0,1008.0791666666668,2017,11
KUCHING,2017-11-27,0.6,87.8,1.4,24.6,2.2,7.0,1006.7583333333332,2017,11
KUCHING,2017-11-28,8.2,82.4,1.5,24.6,2.8,7.0,1006.5541666666668,2017,11
KUCHING,2017-11-29,2.6,87.7,1.3,25.1,4.2,7.0,1007.3083333333332,2017,11
KUCHING,2017-11-30,6.2,85.0,1.4,25.2,4.0,7.1,1006.7291666666666,2017,11
KUCHING,2017-12-01,0.0,86.3,1.4,25.3,2.6,7.0,1007.3541666666666,2017,12
KUCHING,2017-12-02,0.0,82.0,1.5,25.6,3.8,7.0,1007.4791666666666,2017,12
KUCHING,2017-12-03,39.4,81.0,1.6,25.8,1.9,7.0,1007.6583333333332,2017,12
KUCHING,2017-12-04,55.8,90.8,1.7,25.2,3.3,7.1,1007.9666666666668,2017,12
KUCHING,2017-12-05,10.8,87.9,1.5,24.2,1.3,7.1,1008.95,2017,12
KUCHING,2017-12-06,18.8,87.5,1.2,24.2,2.4,7.0,1008.9458333333332,2017,12
KUCHING,2017-12-07,5.4,87.6,1.4,24.6,1.2,7.0,1009.6708333333332,2017,12
KUCHING,2017-12-08,2.2,86.8,1.7,24.7,1.6,7.0,1009.8541666666666,2017,12
KUCHING,2017-12-09,1.6,86.8,1.7,24.3,1.5,7.0,1010.7375,2017,12
KUCHING,2017-12-10,29.0,83.4,1.4,24.6,3.3,7.1,1011.2208333333332,2017,12
KUCHING,2017-12-11,23.8,88.9,1.1,24.3,2.6,7.1,1011.3833333333332,2017,12
KUCHING,2017-12-12,8.8,87.4,2.0,24.5,1.6,7.0,1011.475,2017,12
KUCHING,2017-12-13,9.4,89.0,1.3,24.4,1.1,7.0,1011.2958333333332,2017,12
KUCHING,2017-12-14,0.0,80.9,2.0,24.5,3.6,7.0,1011.2083333333334,2017,12
KUCHING,2017-12-15,0.0,78.5,2.0,24.4,4.2,6.9,1010.9416666666668,2017,12
KUCHING,2017-12-16,0.0,79.5,2.0,24.4,3.6,7.0,1010.7625,2017,12
KUCHING,2017-12-17,177.6,88.4,2.7,24.0,3.3,7.2,1011.1208333333332,2017,12
KUCHING,2017-12-18,4.4,86.5,2.8,24.2,1.1,7.4,1011.3333333333334,2017,12
KUCHING,2017-12-19,28.0,85.8,2.8,24.5,1.1,7.2,1010.8208333333332,2017,12
KUCHING,2017-12-20,3.6,81.3,3.9,24.2,3.3,7.0,1011.3583333333332,2017,12
KUCHING,2017-12-21,6.5,79.2,3.0,24.1,3.5,7.0,1010.4458333333332,2017,12
KUCHING,2017-12-22,0.0,79.3,1.7,24.5,3.5,7.0,1008.9375,2017,12
KUCHING,2017-12-23,11.6,84.4,1.1,24.8,1.1,7.0,1007.4791666666666,2017,12
KUCHING,2017-12-24,11.6,86.9,1.8,24.7,3.4,7.1,1007.425,2017,12
KUCHING,2017-12-25,6.0,90.3,1.5,24.4,1.1,7.0,1007.2625,2017,12
KUCHING,2017-12-26,0.2,85.8,1.3,24.6,2.0,7.0,1009.0666666666668,2017,12
KUCHING,2017-12-27,4.2,87.6,1.3,24.3,1.5,7.0,1009.9541666666668,2017,12
KUCHING,2017-12-28,0.0,83.5,1.2,24.9,2.2,7.0,1009.525,2017,12
KUCHING,2017-12-29,11.4,86.6,1.5,25.4,3.5,7.0,1008.9666666666668,2017,12
KUCHING,2017-12-30,13.8,91.7,0.8,24.6,2.1,7.0,1008.9416666666668,2017,12
KUCHING,2017-12-31,17.6,88.5,1.5,24.7,3.2,7.1,1008.375,2017,12
KUCHING,2018-01-01,24.2,90.4,1.0,24.7,2.0,7.2,1007.8708333333332,2018,1
KUCHING,2018-01-02,3.8,89.7,0.9,24.6,1.6,7.2,1007.9708333333332,2018,1
KUCHING,2018-01-03,2.2,84.8,1.6,24.8,4.7,7.0,1007.8458333333332,2018,1
KUCHING,2018-01-04,7.4,86.2,1.7,24.6,2.0,7.0,1008.675,2018,1
KUCHING,2018-01-05,15.8,87.3,1.4,24.3,4.6,7.0,1008.7208333333332,2018,1
KUCHING,2018-01-06,0.2,89.9,1.3,24.2,1.0,7.0,1009.5708333333332,2018,1
KUCHING,2018-01-07,0.0,86.0,1.4,24.8,1.2,7.0,1010.2083333333334,2018,1
KUCHING,2018-01-08,2.2,82.3,1.7,25.0,3.3,7.0,1010.125,2018,1
KUCHING,2018-01-09,17.4,86.5,1.4,24.4,2.8,7.0,1010.5583333333332,2018,1
KUCHING,2018-01-10,25.4,90.7,1.8,24.0,1.1,7.2,1010.825,2018,1
KUCHING,2018-01-11,44.0,88.2,1.7,24.2,2.9,7.3,1009.6375,2018,1
KUCHING,2018-01-12,34.2,88.0,1.9,24.1,0.9,7.1,1009.25,2018,1
KUCHING,2018-01-13,8.2,87.7,1.7,24.1,2.3,7.2,1008.475,2018,1
KUCHING,2018-01-14,9.4,83.2,2.2,23.9,3.8,7.0,1008.7166666666668,2018,1
KUCHING,2018-01-15,3.2,82.7,2.0,24.1,3.9,7.0,1008.3708333333332,2018,1
KUCHING,2018-01-16,19.6,89.1,1.7,24.3,1.5,7.2,1008.1333333333332,2018,1
KUCHING,2018-01-17,9.6,85.6,2.8,24.5,4.0,7.0,1008.0125,2018,1
KUCHING,2018-01-18,0.4,90.1,1.9,24.5,0.7,7.0,1007.9666666666668,2018,1
KUCHING,2018-01-19,3.2,85.8,2.1,24.6,1.7,7.0,1008.1375,2018,1
KUCHING,2018-01-20,0.0,83.5,1.6,24.7,3.1,7.0,1008.1333333333332,2018,1
KUCHING,2018-01-21,3.0,84.2,2.0,24.4,4.2,7.0,1007.6333333333332,2018,1
KUCHING,2018-01-22,1.0,88.7,0.9,24.5,3.3,7.0,1007.4666666666668,2018,1
KUCHING,2018-01-23,9.4,83.3,1.7,24.8,3.1,7.0,1007.0041666666668,2018,1
KUCHING,2018-01-24,25.4,86.7,1.6,24.7,4.6,7.1,1006.4208333333332,2018,1
KUCHING,2018-01-25,20.4,89.3,1.7,24.5,6.6,7.1,1006.8,2018,1
KUCHING,2018-01-26,0.6,86.7,1.4,24.7,1.9,7.0,1007.1125,2018,1
KUCHING,2018-01-27,4.6,90.2,1.3,24.7,1.5,7.0,1007.4875,2018,1
KUCHING,2018-01-28,0.0,84.5,1.6,25.1,2.3,7.0,1008.4041666666668,2018,1
KUCHING,2018-01-29,22.2,88.7,1.7,24.9,3.8,7.0,1009.2875,2018,1
KUCHING,2018-01-30,2.2,91.8,1.1,24.5,3.4,7.2,1010.3333333333334,2018,1
KUCHING,2018-01-31,0.2,83.0,2.0,24.8,4.2,7.0,1010.0208333333334,2018,1
KUCHING,2018-02-01,37.8,90.9,1.3,24.5,1.5,7.0,1010.1958333333332,2018,2
KUCHING,2018-02-02,156.2,93.4,2.2,24.4,3.3,7.3,1010.7708333333334,2018,2
KUCHING,2018-02-03,46.8,92.2,2.1,24.0,3.3,7.3,1011.2625,2018,2
KUCHING,2018-02-04,19.0,91.3,2.2,24.1,1.5,7.4,1011.3458333333332,2018,2
KUCHING,2018-02-05,8.6,89.2,1.8,24.1,0.9,7.0,1012.1208333333332,2018,2
KUCHING,2018-02-06,37.6,92.7,2.1,23.5,1.1,7.0,1012.2166666666668,2018,2
KUCHING,2018-02-07,0.8,87.7,2.1,23.5,1.0,7.1,1012.1625,2018,2
KUCHING,2018-02-08,0.2,82.5,2.2,23.6,2.3,7.0,1011.8,2018,2
KUCHING,2018-02-09,0.2,82.6,1.6,23.4,3.0,7.0,1011.225,2018,2
KUCHING,2018-02-10,0.0,81.3,2.5,23.7,4.7,7.0,1011.9708333333332,2018,2
KUCHING,2018-02-11,0.0,78.8,2.2,23.7,4.3,7.0,1012.1708333333332,2018,2
KUCHING,2018-02-12,0.0,76.0,2.3,23.4,3.9,7.0,1013.1041666666666,2018,2
KUCHING,2018-02-13,0.0,78.5,1.8,23.8,3.6,7.0,1013.6708333333332,2018,2
KUCHING,2018-02-14,0.2,80.3,2.6,24.6,2.1,7.0,1013.375,2018,2
KUCHING,2018-02-15,0.0,79.8,2.7,24.9,4.7,7.0,1013.1583333333332,2018,2
KUCHING,2018-02-16,0.0,76.1,2.4,24.2,5.4,7.0,1012.0875,2018,2
KUCHING,2018-02-17,0.0,77.1,1.8,24.0,3.1,7.0,1010.275,2018,2
KUCHING,2018-02-18,0.0,78.8,1.8,24.5,2.0,6.9,1009.8,2018,2
KUCHING,2018-02-19,3.6,80.4,2.1,25.1,3.8,7.0,1009.8083333333332,2018,2
KUCHING,2018-02-20,0.2,87.0,1.9,24.8,1.6,7.0,1009.4083333333332,2018,2
KUCHING,2018-02-21,4.2,85.1,1.4,25.1,3.4,7.0,1008.5,2018,2
KUCHING,2018-02-22,12.8,88.1,1.3,24.8,3.4,7.0,1008.4375,2018,2
KUCHING,2018-02-23,16.2,89.6,1.6,24.3,2.5,7.0,1009.6708333333332,2018,2
KUCHING,2018-02-24,0.2,88.1,1.4,24.1,2.2,7.0,1011.4708333333332,2018,2
KUCHING,2018-02-25,23.2,90.8,1.3,24.1,4.2,7.0,1010.6208333333332,2018,2
KUCHING,2018-02-26,1.4,83.3,1.8,24.7,2.4,7.0,1009.725,2018,2
KUCHING,2018-02-27,46.2,86.5,2.3,24.9,4.0,7.1,1009.2791666666668,2018,2
KUCHING,2018-02-28,3.6,85.2,1.5,24.6,4.0,7.1,1009.4666666666668,2018,2
KUCHING,2018-03-01,0.8,85.6,1.1,25.0,2.2,7.0,1009.4375,2018,3
KUCHING,2018-03-02,5.6,85.9,1.6,25.3,4.0,7.0,1008.8958333333334,2018,3
KUCHING,2018-03-03,0.4,87.7,1.2,25.0,1.6,7.0,1008.8,2018,3
KUCHING,2018-03-04,12.2,81.9,1.6,25.3,4.7,6.9,1008.8083333333332,2018,3
KUCHING,2018-03-05,0.2,82.6,1.7,25.4,3.5,7.0,1009.1958333333332,2018,3
KUCHING,2018-03-06,15.8,86.3,1.7,24.8,5.0,7.0,1009.2583333333332,2018,3
KUCHING,2018-03-07,3.6,88.9,1.8,23.6,2.9,7.0,1009.925,2018,3
KUCHING,2018-03-08,0.0,80.3,1.7,23.7,3.8,6.9,1009.7,2018,3
KUCHING,2018-03-09,5.2,79.8,2.8,24.8,6.2,7.0,1009.1416666666668,2018,3
KUCHING,2018-03-10,8.0,87.5,2.3,24.8,3.6,7.0,1009.7125,2018,3
